target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,45000,1,0,0,4.2452732975,33.856755745,0.1202185792,0,0,10.643057115,53833
0,OTHER,elementary,Corporate,65032,0,1,2,0.4655241935,28.44109589,1.7643835616,1,1,8.2876712329,53838
0,OTHER,advanced,,150000,0,0,2,0.4112903226,45.764383562,4.8748858447,0,0,0.6863612546,53847
0,OTHER,elementary,,70000,0,0,0,24.273655914,44.156164384,5.8109589041,1,1,4.7964218879,53849
0,OTHER,elementary,Corporate,41672,0,1,1,0.0555107527,47.353686653,14.849577064,0,0,2.3290291189,53855
0,OTHER,elementary,Corporate,49993,0,1,,,36.366404671,1.901369863,,,10.134246575,53873
0,2NDFL,beginner,,63658,0,0,,,32.906849315,0.7424657534,,,6.4602739726,53880
0,OTHER,elementary,Corporate,292497,0,1,0,14.919399642,31.313069841,0.9760835392,0,0,5.2418369638,53887
0,OTHER,elementary,,400000,0,0,,,44.564099109,7.1315068493,,,9.704109589,53893
0,OTHER,elementary,Corporate,33229,0,1,1,1.0792114695,44.109289617,18.460850363,0,0,10.581398308,53898
0,OTHER,elementary,Corporate,33229,0,1,1,1.0792114695,44.109289617,18.460850363,0,0,10.581398308,53899
0,2NDFL,elementary,,62511,0,0,1,4.628561828,51.087267011,5.2324724905,0,0,6.0187738603,53900
0,OTHER,advanced,Corporate,28966,0,1,0,0.6314516129,28.103825137,0.4972677596,0,0,6.5462609477,53903
0,OTHER,elementary,,120000,0,0,1,0.4405913978,38.564645557,2.6769743244,0,0,4.3879781421,53919
0,2NDFL,elementary,,82106,0,0,0,4.9240815412,34.258432517,5.9241859421,0,0,5.0365147092,53921
0,OTHER,elementary,,67000,0,0,,,35.010958904,0.7244703945,,,11.101369863,53927
0,2NDFL,elementary,,53658,0,0,,,43.704918033,7.3306010929,,,4.3806048357,53936
0,OTHER,elementary,Corporate,52635,0,1,,,31.983606557,0.3551912568,,,9.1483494274,53939
0,OTHER,elementary,,21000,0,0,1,0.7979614695,28.669398907,1.5403099034,0,0,5.4718167528,53943
0,OTHER,elementary,VIP,60000,0,0,,,47.087671233,9.7404072161,,,1.9098061232,53944
0,OTHER,elementary,Corporate,76224,0,1,0,0.5074596774,57.238356164,21.063260723,0,0,1.7424657534,53948
0,OTHER,elementary,Corporate,104399,0,1,1,0.6063172043,27.543049629,8.1202185792,0,0,7.4690770267,53951
0,OTHER,elementary,VIP,100000,0,0,,,38.816438356,4.3890410959,,,12.054794521,53957
0,OTHER,elementary,,140000,0,0,1,0.800672043,32.327996107,1.4869002171,0,0,2.1526536417,53959
0,OTHER,elementary,Corporate,25212,0,1,,,33.547945205,0.8920503032,,,11.060273973,53975
0,2NDFL,elementary,VIP,122127,0,0,1,0.3375448029,37.553020436,3.3989071038,1,1,9.585897148,53982
0,OTHER,elementary,Corporate,133728,0,1,1,0.8906362007,28.322404372,5.3681787559,0,0,8.237704918,53984
0,2NDFL,advanced,,21760,0,0,0,,37.47811962,0.349726776,0,0,7.7349726776,53989
0,OTHER,elementary,Corporate,76222,0,1,,,42.112328767,2.1780821918,,,10.668493151,53995
0,OTHER,elementary,Corporate,49578,0,1,,,39.265850737,0.3797814208,,,6.4768096414,53998
0,2NDFL,elementary,,42358,0,0,1,1.7022401434,27.81369863,1.0442847519,0,0,7.7561643836,53999
0,OTHER,advanced,,25000,0,0,1,0.3460797491,45.436357512,3.3158095666,0,0,0.4153005464,54002
0,OTHER,elementary,,31000,0,0,0,0.3806003584,28.142076503,0.1448087432,0,0,0.6752077251,54006
0,OTHER,elementary,Corporate,26449,0,1,1,1.1443996416,34.413795943,5.635713751,0,0,9.7727000524,54011
0,2NDFL,advanced,,48690,0,0,1,0.3133960573,56.12295082,13.998869676,0,0,10.544075155,54012
0,OTHER,elementary,VIP,490269,0,1,1,0.7580869176,48.245901639,7.4685904634,1,1,3.1973575866,54014
0,OTHER,advanced,Corporate,42916,0,1,,,25.439426604,3.4,,,4.8492626694,54018
0,OTHER,elementary,Corporate,46311,0,1,,,32.608219178,8.9506849315,,,11.742465753,54022
0,OTHER,elementary,Corporate,92252,0,1,0,12.664000896,46.287671233,2.5424657534,0,0,1.2328767123,54029
0,OTHER,elementary,,230000,0,0,1,-0.266375448,43.276712329,13.348850962,3,3,10.945205479,54035
0,OTHER,elementary,,40000,0,0,0,3.1832885305,50.547323901,16.840474586,0,0,5.4459540385,54043
0,OTHER,elementary,,40000,0,0,0,3.1832885305,50.547323901,16.840474586,0,0,5.4459540385,54044
0,OTHER,elementary,VIP,150000,0,0,0,2.6317204301,38.302425331,5.4476308107,0,0,5.4476308107,54051
0,OTHER,elementary,VIP,530748,0,1,,,42.639763455,3.737704918,,,8.5274346882,54052
0,2NDFL,advanced,,12141,0,0,0,13.279233871,41.481061457,1.5577737855,1,1,0.4427052923,54056
0,2NDFL,elementary,,86938,0,0,0,1361.890905,28.339726027,2.3698630137,1,1,8.0054794521,54062
0,2NDFL,elementary,,26162,0,0,1,0.698140681,39.350946927,6.8194400779,0,0,8.849726776,54064
0,OTHER,elementary,,70000,0,0,0,11.89500448,42.144801258,5.684527285,0,0,8.6050752302,54067
0,OTHER,elementary,,150000,0,0,0,16.341666667,57.460273973,15.084931507,1,1,10.542465753,54068
0,OTHER,advanced,Corporate,50175,0,1,0,,29.266157647,8.4371584699,0,0,7.2853357287,54072
0,OTHER,advanced,Corporate,24703,0,1,0,,43.392185044,13.852459016,,,10.775746688,54075
0,2NDFL,elementary,,114380,0,0,0,18.153584229,44.079234973,7.9590163934,0,1,8.8649824089,54093
0,OTHER,elementary,Corporate,228859,0,1,,,45.635616438,10.243835616,,,0.5587094842,54094
0,2NDFL,elementary,Corporate,41064,0,1,0,0.792047491,25.293150685,0.4673478554,0,0,5.1424657534,54099
0,OTHER,elementary,,60000,0,0,0,1.2832437276,26.424657534,1.5726027397,0,0,6.0684931507,54100
0,OTHER,elementary,Corporate,57445,0,1,,,26.391780822,1.3957107568,,,6.2109589041,54101
0,OTHER,advanced,Corporate,78429,0,1,3,0.9181227599,41.302110936,4.7021857923,0,0,9.4199191556,54103
0,OTHER,elementary,Corporate,13137,0,1,,,35.750684932,0.4213339322,,,6.5342465753,54108
0,OTHER,elementary,,600000,0,0,1,0.6422939068,40.926970582,4.8532000898,1,1,10.630136986,54109
0,OTHER,elementary,,60000,0,0,0,18.24296595,36.620413205,0.9300022457,2,2,4.9245227936,54112
0,OTHER,elementary,,268000,0,0,0,5.4999551971,50.557773785,13.897499813,0,0,5.5468148814,54113
0,OTHER,elementary,Corporate,104845,0,1,,,31.463013699,8.4904109589,,,3.9671232877,54115
0,2NDFL,advanced,,39781,0,1,1,1.0532258065,52.571038251,19.129822592,0,0,7.4531102627,54120
0,2NDFL,elementary,Corporate,65855,0,0,0,44.114359319,31.069391422,3.0666516955,0,0,10.022816079,54123
0,OTHER,elementary,Corporate,51414,0,1,1,0.374327957,36.25136612,2.3954188188,0,0,10.866651695,54131
0,OTHER,elementary,Corporate,51414,0,1,1,0.374327957,36.25136612,2.3954188188,0,0,10.866651695,54133
0,2NDFL,elementary,,62970,0,0,0,0.5681003584,57.296631484,0.4808743169,0,0,11.518549293,54140
0,OTHER,elementary,Corporate,30000,0,1,,,25.715068493,4.432644659,,,4.6703495771,54142
0,2NDFL,elementary,,23939,0,0,1,1.1491487455,41.951583202,13.343364024,0,0,13.392679093,54148
0,OTHER,elementary,Corporate,62606,0,1,0,0.7291442652,26.989617486,3.5430421439,2,2,6.2635900891,54151
0,OTHER,elementary,,120000,0,0,1,0.2795026882,30.682191781,4.8226963096,0,0,10.279452055,54156
0,OTHER,high,Corporate,32780,0,1,1,0.6321012545,25.613084812,0.440482072,2,2,5.2897971405,54168
0,OTHER,elementary,Corporate,117000,0,1,1,1.0774641577,47.375342466,5.8164383562,0,0,2.2794520548,54170
0,2NDFL,advanced,,39150,0,0,0,15.310371864,31.37260274,8.8038475934,0,0,7.4465753425,54172
0,OTHER,elementary,Corporate,33731,0,1,,,28.314342391,0.5493150685,,,7.9205479452,54177
0,OTHER,advanced,Corporate,32088,0,1,0,3.8214829749,42.872640168,0.5356538663,0,0,11.382229209,54179
0,OTHER,advanced,,70000,0,0,1,1.2393145161,49.824253312,4.985897148,0,0,4.783157422,54180
0,OTHER,elementary,,50000,0,0,1,0.8260528674,26.730002246,0.5109289617,0,0,0.666988547,54194
0,OTHER,elementary,Corporate,82072,0,1,0,17,39.283801183,0.8509244704,,,5.9879107718,54198
0,OTHER,advanced,,60000,0,0,1,0.5051971326,46.819178082,0.6095815555,0,1,1.7917808219,54200
0,OTHER,elementary,Corporate,24014,0,1,,,29.006714574,1.362878958,,,7.8442622951,54202
0,OTHER,advanced,Corporate,49658,0,1,,,25.748042518,2.3945205479,,,5.3764578187,54203
0,OTHER,elementary,Corporate,44817,0,1,,,25.302979265,2.3276367992,,,5.2207874841,54206
0,2NDFL,advanced,,25109,0,0,2,0.3723566308,44.098630137,25.726027397,0,0,10.087671233,54210
0,2NDFL,advanced,,10860,0,0,1,1.2783602151,40.221311475,0.3743543678,0,0,10.35243656,54212
0,2NDFL,advanced,,12299,0,0,0,,32.027322404,5.9164757841,0,0,7.5737704918,54213
0,OTHER,advanced,Corporate,16221,0,1,0,52.241801075,41.060857849,19.849315068,,,10.463013699,54216
0,2NDFL,elementary,,67756,0,0,0,8.2180107527,31.062624448,4.4461860918,0,0,11.024268284,54226
0,OTHER,advanced,,20000,0,0,0,1,40.514080395,0.3200913242,1,1,0.3364847668,54231
0,OTHER,elementary,,31127,0,0,,,25.554487611,1.8058537316,,,5.3304438955,54241
0,OTHER,elementary,,50000,0,0,,,27.37260274,1.0447713152,,,7.3232876712,54246
0,2NDFL,elementary,,33816,0,0,,,43.860273973,25.434269032,,,10.884931507,54248
0,OTHER,advanced,,30000,0,0,0,20.723543907,43.478142077,1.898008833,0,0,4.0327868852,54251
0,OTHER,elementary,Corporate,47561,0,1,2,0.2454973118,29.134508571,2.5701250094,0,0,8.4836065574,54261
0,OTHER,elementary,Corporate,95829,0,0,,,33.545983981,7.5835616438,,,9.6989894453,54270
0,OTHER,advanced,Corporate,16255,0,1,0,,25.799011902,0.5442173815,0,0,4.9332584774,54281
0,OTHER,advanced,Corporate,52186,0,1,1,0.5396057348,45.931506849,5.2329815106,0,0,0.8996481773,54286
0,OTHER,elementary,,50000,0,0,0,,31.81147541,0.7540983607,1,1,4.4426229508,54288
0,OTHER,beginner,,257000,0,0,1,0.7995295699,44.595628415,2.8718167528,0,1,9.4389400404,54289
0,OTHER,elementary,Corporate,275480,0,1,0,17.341577061,47.457534247,13.775342466,1,1,2.3315068493,54290
0,2NDFL,advanced,,15499,0,0,,,44.681061457,0.7933902238,,,8.6646231005,54291
0,OTHER,elementary,Corporate,62096,0,1,0,17.732795699,29.157594131,1.5155176286,1,1,6.5561643836,54293
0,OTHER,advanced,,50000,0,0,,,52.842585523,6.3479452055,,,2.0301369863,54296
0,OTHER,elementary,Corporate,23366,0,1,1,0.442047491,28.090163934,5.8952765926,0,0,6.640482072,54298
0,OTHER,elementary,Corporate,26100,0,1,0,,36.112021858,1.8743843102,0,0,9.1072610225,54300
0,2NDFL,elementary,,20011,0,0,0,,29.753686653,1.6030017217,1,1,9.4879332285,54301
0,2NDFL,advanced,,9876,0,0,,,52.57983382,20.131147541,,,7.0592858747,54303
0,OTHER,advanced,,40000,0,0,1,0.599484767,38.979317314,22.135481698,0,0,10.658769369,54306
0,OTHER,advanced,,42000,0,0,1,0.6966173835,52.978823265,2.6445766899,0,0,7.2966314844,54307
0,OTHER,advanced,,90000,0,0,0,9.7654345878,57.543521222,3.2366719066,0,0,4.5765027322,54321
0,OTHER,beginner,,97500,0,0,,,39.583561644,1.1315068493,,,12.632876712,54323
0,2NDFL,elementary,,57055,0,0,1,0.6046594982,32.202185792,1.1188636874,1,1,12.106557377,54325
0,OTHER,advanced,,50000,0,0,0,4.4727374552,30.724694962,4.1202185792,0,0,8.368852459,54326
0,OTHER,advanced,Corporate,23361,0,1,0,0.3480286738,28.120218579,1.8668088929,0,0,6.0147540984,54333
0,2NDFL,elementary,,127206,0,0,0,0.8647177419,26.612014372,0.6613294408,0,0,2.7928362901,54335
0,2NDFL,elementary,,39296,0,0,1,0.8311155914,28.401639344,0.8142076503,0,0,3.9234972678,54340
0,2NDFL,advanced,Corporate,30500,0,1,1,0.5329077061,42.474069915,2.9644808743,1,1,10.142563066,54341
0,OTHER,elementary,Corporate,87287,0,1,1,0.7676075269,45.994116326,13.481787559,0,0,0.9475409836,54347
0,OTHER,advanced,Corporate,60326,0,1,1,1.1807571685,48.56284153,3.1017815705,0,0,3.4469870499,54354
0,2NDFL,elementary,Corporate,46110,0,0,1,0.3354390681,49.705344711,5.3026049854,0,0,4.3169398907,54356
0,OTHER,elementary,,150000,0,0,2,0.4409946237,56.06557377,0.3797814208,0,0,10.953529456,54366
0,OTHER,elementary,,150000,0,0,2,0.4409946237,56.06557377,0.3797814208,0,0,10.953529456,54367
0,OTHER,elementary,Corporate,77447,0,0,3,0.992562724,33.471801782,11.22739726,1,1,7.9726027397,54369
0,OTHER,elementary,Corporate,77447,0,0,3,0.992562724,33.471801782,11.22739726,1,1,7.9726027397,54370
0,OTHER,elementary,Corporate,77447,0,0,3,0.992562724,33.471801782,11.22739726,1,1,7.9726027397,54371
0,OTHER,elementary,Corporate,28531,0,1,1,0.4661514337,51.687671233,3.2876712329,1,1,6.6684931507,54372
0,OTHER,elementary,Corporate,195189,0,1,,,33.518070215,8.9043715847,,,9.5454674751,54376
0,2NDFL,high,,50678,0,0,,,28.331506849,2.7123287671,,,4.7062579534,54378
0,OTHER,elementary,Corporate,25181,0,1,2,0.4377240143,33.934508571,10.734508571,0,0,10.25231679,54380
0,OTHER,elementary,,80000,0,0,1,0.4994623656,28.878389101,2.0767123288,2,2,8.7882251666,54382
0,2NDFL,elementary,,23841,0,0,0,68.758691756,37.930376525,13.864623101,0,0,9.7796915937,54385
0,OTHER,elementary,Corporate,39506,0,1,,,27.189041096,2.1397260274,,,1.3343888016,54401
0,OTHER,elementary,Corporate,26226,0,1,,,50.242503181,6.4863387978,,,4.9603114006,54403
0,OTHER,high,Corporate,14574,0,1,1,0.6987903226,27.173501011,1.5871996407,0,0,7.121446216,54406
0,OTHER,elementary,,130000,0,0,0,1.5646057348,44.921191706,8.1561643836,0,0,10.767123288,54410
0,OTHER,elementary,Corporate,47067,0,1,,,27.466494498,0.4972677596,,,7.4637547721,54420
0,OTHER,elementary,,250000,0,0,1,1.1879704301,46.931506849,2.0465753425,0,0,1.9068493151,54422
0,OTHER,elementary,,80000,0,0,1,1.4776657706,29.886683135,0.4455872446,,,8.7633954637,54423
0,OTHER,elementary,Corporate,65941,0,1,0,,29.5913766,0.3256231754,0,0,3.4316939891,54432
0,OTHER,beginner,VIP,400000,0,0,1,0.5666442652,43.234972678,3.3415300546,0,0,8.5171944008,54433
0,2NDFL,elementary,,29566,0,0,1,0.6679659498,29.435683809,4.0465753425,2,2,8.7936073059,54451
0,OTHER,elementary,Corporate,42474,0,1,1,0.8282930108,41.649419867,10.128871922,0,0,9.1973650722,54456
0,OTHER,advanced,Corporate,27688,0,1,,,40.008219178,0.476360506,,,3.1369863014,54459
0,OTHER,elementary,Corporate,45240,0,1,1,1.0896281362,40.117808219,3.9643835616,0,0,11.265753425,54464
0,OTHER,elementary,,100000,0,0,0,0.7615815412,36.221513586,5.5667190658,0,0,7.7704918033,54467
0,OTHER,elementary,,100000,0,0,0,0.7615815412,36.221513586,5.5667190658,0,0,7.7704918033,54468
0,OTHER,elementary,,100000,0,0,0,12.217517921,45.353424658,6.5424657534,0,0,0.0109589041,54470
0,OTHER,elementary,Corporate,261800,0,1,1,0.504905914,37.873972603,6.9945205479,1,1,8.298630137,54475
0,2NDFL,elementary,,98064,0,0,1,0.9262096774,43.025398608,0.1721311475,0,0,10.63087806,54476
0,OTHER,elementary,Corporate,78586,0,1,,,26.104109589,3.202739726,,,5.9369863014,54482
0,OTHER,elementary,,72000,0,0,0,3,34.134246575,15.983561644,1,1,4.9227636799,54483
0,2NDFL,advanced,,,0,1,,,25.06442099,4.5849689348,,,4.2868852459,54485
0,2NDFL,elementary,,53117,0,0,1,0.6645609319,26.905861217,0.8647653267,0,0,6.8346283404,54486
0,2NDFL,advanced,,58062,0,0,,,40.993390224,0.8427052923,,,13.971472416,54487
0,OTHER,elementary,,90000,0,0,1,0.9289426523,49.759959578,6.6996856052,0,0,4.4398907104,54490
0,OTHER,elementary,,39193,0,0,0,13.50672043,35.016700352,0.5710382514,2,2,10.819440078,54494
0,OTHER,elementary,Corporate,33630,0,1,1,0.2739023297,46.378082192,1.9561643836,0,0,1.3260273973,54496
0,2NDFL,advanced,,33722,0,0,1,0.4023073477,41.294378322,1.3162961299,1,1,3.3656111984,54499
0,OTHER,elementary,Corporate,15842,0,1,0,33.985707885,26.997836664,0.368852459,0,0,6.8992065274,54500
0,OTHER,advanced,,35000,0,0,1,0.3706541219,35.991803279,2.446163635,0,0,10.476300621,54501
0,2NDFL,advanced,,77016,0,0,,,46.496623999,1.4966239988,,,1.4911445467,54508
0,OTHER,advanced,Corporate,14974,0,0,1,0.7955869176,27.580821918,4.8215285575,1,1,5.7561643836,54509
0,OTHER,advanced,,30000,0,0,,,47.029156374,11.029156374,,,1.9798413055,54512
0,OTHER,elementary,,190173,0,1,0,0.9815860215,46.689078524,0.5712703047,0,0,1.6315442773,54513
0,OTHER,elementary,Corporate,90710,0,1,1,0.4365815412,37.578344187,10.742727749,1,1,9.4276592559,54517
0,2NDFL,elementary,,14287,0,0,,,41.159315817,6.5209596527,,,8.7021857923,54519
0,OTHER,elementary,,45000,0,0,1,0.5007840502,48.703525713,2.2438356164,2,2,3.4575342466,54521
0,OTHER,elementary,,45000,0,0,0,1.0500224014,28.25136612,0.8196721311,0,0,7.9836065574,54523
0,2NDFL,elementary,Corporate,59250,0,1,0,7.5663978495,27.319672131,1.5365820795,1,1,5.785897148,54527
0,2NDFL,elementary,Corporate,118525,0,1,1,0.3166890681,34.439411633,0.5901639344,1,1,2.0859869751,54538
0,OTHER,elementary,Corporate,42730,0,1,0,0.2502688172,29.236357512,0.4726775956,0,0,9.1760835392,54545
0,OTHER,elementary,Corporate,89046,0,0,,,25.436859046,3,,,5.4068044015,54554
0,OTHER,high,Corporate,24392,0,1,1,1.282952509,26.808803054,0.2868852459,0,0,6.696474287,54555
0,OTHER,advanced,Corporate,12530,0,1,0,2.3126120072,46.526027397,3.4191780822,0,0,1.4767123288,54561
0,OTHER,elementary,,24000,0,0,,,47.64109589,6.3068493151,,,2.6246575342,54563
0,OTHER,elementary,Corporate,253893,0,1,4,0.3390456989,31.308084437,1.8121940265,0,0,10.716303616,54566
0,OTHER,elementary,Corporate,253893,0,1,4,0.3390456989,31.308084437,1.8121940265,0,0,10.716303616,54568
0,OTHER,elementary,Corporate,145956,0,1,1,1.281922043,30.363769743,9.3582902912,0,0,5.6185642638,54571
0,OTHER,advanced,Corporate,52705,0,1,0,4.5309363799,28.054644809,6.4984130549,0,0,7.4726775956,54573
0,OTHER,elementary,Corporate,202037,0,1,0,0.2760080645,34.264248821,7.9644808743,1,1,8.9957556703,54576
0,OTHER,advanced,Corporate,19210,0,1,,,27.62739726,4.5747211618,,,7.5452054795,54582
0,OTHER,beginner,Corporate,219880,0,1,0,9.8858870968,40.254794521,0.724882102,0,0,9.6383561644,54583
0,OTHER,elementary,Corporate,57947,0,1,,,25.61991167,2.2109589041,,,5.5789280635,54593
0,OTHER,beginner,Corporate,26534,0,1,0,,29.013077326,9.0596526686,0,0,8.1857923497,54594
0,2NDFL,elementary,,42140,0,0,1,0.9301747312,27.134246575,0.5808219178,1,1,7.0904109589,54597
0,2NDFL,elementary,,42140,0,0,1,0.9301747312,27.134246575,0.5808219178,1,1,7.0904109589,54599
0,OTHER,elementary,Corporate,110724,0,1,0,1,37.857534247,1.5753424658,0,0,14.008219178,54601
0,OTHER,advanced,Corporate,40020,0,1,0,0.2740815412,46.438356164,2.6082191781,2,2,1.3753424658,54609
0,2NDFL,advanced,Corporate,18009,0,1,0,30.658982975,37.547945205,8.4630136986,,,11.934246575,54612
0,OTHER,elementary,,150000,0,0,,,53.509686354,2.4768096414,,,8.4890710383,54615
0,2NDFL,advanced,,21919,0,0,1,0.3156137993,54.275379894,1.7383935923,0,0,8.7959278389,54616
0,2NDFL,advanced,,21919,0,0,1,0.3156137993,54.275379894,1.7383935923,0,0,8.7959278389,54617
0,OTHER,advanced,,64844,0,0,2,0.5067876344,33.504214387,1.9343513736,0,0,11.186406168,54633
0,OTHER,elementary,,102902,0,0,1,1,40.235264616,0.5194176211,0,0,9.0576689872,54657
0,OTHER,advanced,Corporate,37505,0,1,2,0.3057123656,25.98630137,1.0417321656,1,1,2.5095890411,54663
0,2NDFL,advanced,,14312,0,0,1,1.6961917563,28.614933753,1.7930159443,0,0,7.6557377049,54672
0,OTHER,elementary,,40000,0,0,,,31.747945205,5.0821917808,,,9.8911295756,54675
0,2NDFL,elementary,,17236,0,0,,,26.931506849,1.3342465753,,,5.397260274,54676
0,OTHER,elementary,Corporate,133221,0,1,2,0.4116935484,32.054794521,7.3753424658,0,0,10.682191781,54677
0,OTHER,elementary,Corporate,186725,0,1,0,12.142853943,32.792349727,7.0000973127,0,0,10.159001422,54683
0,OTHER,elementary,,50000,0,0,,,30.830136986,0.8776180852,,,10.057534247,54684
0,OTHER,advanced,VIP,55000,0,0,0,18.957930108,44.750467849,0.8792349727,0,0,8.6381390823,54694
0,2NDFL,advanced,,32129,0,0,0,0.2475582437,31.453551913,10.946957108,1,1,4.5250392993,54700
0,2NDFL,elementary,,108957,0,0,0,0.8953181004,49.975342466,1.3703121491,1,1,4.963208324,54716
0,OTHER,elementary,,75000,0,0,0,0.6660842294,32.051912568,2.0360281458,1,1,10.47438431,54719
0,OTHER,elementary,Corporate,34549,0,1,0,0.5374103943,34.092536867,1.8103450857,0,0,9.5445916611,54722
0,OTHER,elementary,Corporate,50000,0,1,1,0.311827957,49.006033386,3.5424657534,0,0,3.9780821918,54728
0,OTHER,elementary,Corporate,17164,0,1,0,,41.578082192,4.8485739951,1,1,7.295890411,54732
0,2NDFL,high,,22746,0,0,,,27.142465753,4.6566883749,,,7.0493150685,54736
0,OTHER,elementary,Corporate,135892,0,1,,,37.002425331,3.6438356164,,,11.764383562,54737
0,OTHER,advanced,,150000,0,0,1,0.5343637993,39.882513661,3.9672131148,2,2,8.8231529306,54739
0,OTHER,elementary,Corporate,350000,0,0,1,1.3371639785,44.336065574,0.2759562842,0,0,10.549696834,54742
0,OTHER,elementary,Corporate,53880,0,1,,,25.808219178,1.1495396362,,,5.7424657534,54745
0,OTHER,elementary,Corporate,111766,0,1,0,4.6967293907,34.502979265,1.80982858,0,0,9.1769518677,54747
0,OTHER,elementary,,80000,0,0,0,1.2133512545,39.182229209,1.90551688,0,0,10.286338798,54748
0,2NDFL,elementary,,53399,0,0,0,5.08765681,31.890710383,7.8196721311,0,0,11.863387978,54757
0,OTHER,advanced,Corporate,54113,0,1,1,0.2821684588,40.453551913,1.7931881129,0,0,4.0983606557,54761
0,OTHER,elementary,,50000,0,0,0,26.929614695,26.066988547,2.7163036155,0,0,5.9902762183,54767
0,OTHER,elementary,,45000,0,0,0,-0.78812724,27.219178082,0.2164383562,1,1,7.1205479452,54770
0,OTHER,elementary,,30000,0,0,0,2.758624552,47.016438356,7.4438356164,1,1,1.9479452055,54774
0,OTHER,advanced,,60000,0,0,0,0.4730510753,26.60526237,2.9943034658,0,0,5.4600568905,54777
0,2NDFL,elementary,,31558,0,0,,,54.487671233,3.8301369863,,,3.1424657534,54778
0,2NDFL,advanced,,25151,0,0,1,0.4984991039,44.598869676,2.2180477581,0,0,5.4290066622,54783
0,2NDFL,high,,,0,1,3,0.2787634409,25.367228086,1.3535294558,0,0,5.0165431544,54787
0,2NDFL,high,,,0,1,3,0.2787634409,25.367228086,1.3535294558,0,0,5.0165431544,54788
0,2NDFL,advanced,Corporate,50323,0,0,1,1.2087589606,35.51356389,0.5,0,0,9.6806871772,54791
0,OTHER,advanced,Corporate,41316,0,1,1,0.3079301075,32.095628415,1.6284527285,0,0,2.2202335504,54792
0,2NDFL,elementary,,143370,0,0,,,27.775342466,3.8,,,7.6520547945,54801
0,OTHER,advanced,Corporate,50591,0,1,,,39.148521596,0.956740774,,,13.463590089,54802
0,2NDFL,advanced,,49140,0,0,2,0.2107750896,29.486166629,10.916303616,0,0,2.4779474512,54805
0,OTHER,elementary,,10000,0,0,0,2.5026209677,44.508458717,3.6885245902,0,0,8.4865409088,54809
0,OTHER,elementary,Corporate,50530,0,1,1,1.0873655914,26.879452055,4.0767123288,1,1,6.8684931507,54811
0,OTHER,elementary,Corporate,80844,0,1,1,1.0531586022,28.489071038,5.0139606258,1,1,8.2704918033,54813
0,2NDFL,elementary,,196346,0,0,1,0.7244623656,38.956164384,4.3753424658,1,1,10.052054795,54819
0,OTHER,elementary,Corporate,88725,0,1,0,,53.932741972,8.5081967213,0,0,8.9190433416,54823
0,OTHER,advanced,Corporate,16095,0,1,,,51.098630137,6.0219178082,,,2.6246575342,54829
0,OTHER,elementary,,50000,0,0,1,0.3799955197,27.320809941,0.7404371585,0,0,7.0797140505,54841
0,OTHER,elementary,,50000,0,0,1,0.3799955197,27.320809941,0.7404371585,0,0,7.0797140505,54842
0,OTHER,high,Corporate,29615,0,1,0,-0.657123656,36.928228161,4.8162063029,1,1,8.4739726027,54856
0,OTHER,elementary,Corporate,45000,0,1,,,28.010928962,1.7383935923,,,1.5329141403,54864
0,2NDFL,elementary,,117760,0,0,,,47.098630137,3.9616438356,,,2.0493150685,54875
0,OTHER,elementary,Corporate,38807,0,1,1,1.465546595,34.520952167,0.4262295082,0,0,9.7702672356,54878
0,OTHER,elementary,Corporate,70000,0,1,1,0.3378584229,51.134650797,8.4371584699,0,0,5.9182124411,54880
0,2NDFL,elementary,,24360,0,0,1,0.7309811828,35.589145894,5.1288719216,0,0,9.0247623325,54900
0,2NDFL,elementary,,54639,0,0,0,,29.652466502,0.4535519126,1,1,9.1373980088,54902
0,OTHER,elementary,,75000,0,0,0,50.177240143,45.719417621,11.412568306,0,0,0.6865409088,54905
0,2NDFL,advanced,,18028,0,0,0,33.792607527,52.602672356,14.106849315,1,1,7.3561643836,54906
0,OTHER,elementary,Corporate,58196,0,1,0,2.7654121864,43.378082192,2.2273972603,1,1,9.4794520548,54910
0,OTHER,elementary,Corporate,58196,0,1,0,2.7654121864,43.378082192,2.2273972603,1,1,9.4794520548,54911
0,2NDFL,elementary,,33031,0,0,0,,40.169398907,1.6329815106,0,0,8.8333333333,54914
0,OTHER,elementary,Corporate,146860,0,1,,,36.856246725,0.899962572,,,11.416438356,54919
0,OTHER,elementary,,240000,0,0,1,0.4978494624,41.589041096,10.660273973,1,1,12.823152931,54926
0,OTHER,elementary,,240000,0,0,1,0.4978494624,41.589041096,10.660273973,1,1,12.823152931,54927
0,OTHER,elementary,Corporate,62178,0,1,,,31.391780822,3.5780821918,,,7.9835616438,54932
0,OTHER,elementary,,30000,0,0,0,2.3785842294,27.655737705,2.708458717,1,1,7.1906504978,54934
0,OTHER,high,,160000,0,0,,,31.216438356,3.7890410959,,,10.506849315,54942
0,2NDFL,elementary,,278641,0,0,,,52.43989071,0.3852459016,,,7.3108241635,54947
0,OTHER,elementary,VIP,260695,0,1,,,29.548843476,1.2584325174,,,2.7926790927,54948
